sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
MAJ-MER42PNAFKDAUB,Majestic,MER42PNAFKDAUB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Kenwood B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFBDKAB,Majestic,MER42MNAFBDKAB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFKDAUB,Majestic,MER42MNAFKDAUB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Kenwood B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFKDAUB,Majestic,MER36MNAFKDAUB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Kenwood B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFBDMPB,Majestic,MER36PNAFBDMPB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with MDF Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFRHMPB,Majestic,MER42PNAFRHMPB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Roxborough B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFBDMPB,Majestic,MER36MNAFBDMPB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with MDF Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFBDMPB,Majestic,MER42PNAFBDMPB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with MDF Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFAAAUB,Majestic,MER42NAFAAAUB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Acadia B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFBDKAB,Majestic,MER42NAFBDKAB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFAAMPB,Majestic,MER36MNAFAAMPB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Primed MDF Acadia B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFBDKAB,Majestic,MER36PNAFBDKAB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42PNAFAAAUB,Majestic,MER42PNAFAAAUB,Majestic 42 Inch Meridian Platinum Gas Direct Vent Fireplace with Acadia B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36NAFKDAUB,Majestic,MER36NAFKDAUB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Kenwood B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFAAAUB,Majestic,MER36PNAFAAAUB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Acadia B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFBDMPB,Majestic,MER42MNAFBDMPB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with MDF Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFAAAUB,Majestic,MER36MNAFAAAUB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Acadia B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36MNAFRHMPB,Majestic,MER36MNAFRHMPB,Majestic 36 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Roxborough B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36NAFAAAUB,Majestic,MER36NAFAAAUB,Majestic 36 Inch Meridian Gas Direct Vent Fireplace with Acadia B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER36PNAFKDAUB,Majestic,MER36PNAFKDAUB,Majestic 36 Inch Meridian Platinum Gas Direct Vent Fireplace with Kenwood B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFRHMPB,Majestic,MER42NAFRHMPB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with Roxborough B Flush Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42MNAFAAMPB,Majestic,MER42MNAFAAMPB,Majestic 42 Inch Meridian Modern Natural Gas Direct Vent Fireplace with Primed MDF Acadia B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-MER42NAFBDMPB,Majestic,MER42NAFBDMPB,Majestic 42 Inch Meridian Gas Direct Vent Fireplace with MDF Battlefield B Mantel,gas-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/gas/meridian-series,https://hearthnhome.getbynder.com/m/543ab1c3c430563d/webimage-MAJ-Meridian-Product-Video.jpg,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-BE36,Majestic,BE36,Majestic Royalton Radiant Wood Burning Fireplace - 36 Inch,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/royalton-wood-fireplace,https://hearthnhome.getbynder.com/m/79e44329d89dfef0/webimage-36_HHT_Element_Royalton_RoyalHearth_NatGreyTrad_HTube_TimberOak_Room.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SA42C,Majestic,SA42C,Majestic Sovereign Heat Circulating Wood Burning Fireplace - 42 Inch,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/sovereign-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SB80,Majestic,SB80,Majestic 42 Inch Biltmore Radiant Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/biltmore-open-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-BE42,Majestic,BE42,Majestic Royalton Radiant Wood Burning Fireplace - 42 Inch,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/royalton-wood-fireplace,https://hearthnhome.getbynder.com/m/79e44329d89dfef0/webimage-36_HHT_Element_Royalton_RoyalHearth_NatGreyTrad_HTube_TimberOak_Room.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SB60,Majestic,SB60,Majestic 36 Inch Biltmore Radiant Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/biltmore-open-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-DSR42,Majestic,DSR42,Majestic 42 Inch Designer Radiant Wood-Burning See Through Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/designer-series-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SA36C,Majestic,SA36C,Majestic Sovereign Heat Circulating Wood Burning Fireplace - 36 Inch,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/sovereign-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SA42R,Majestic,SA42R,Majestic Sovereign Radiant Wood Burning Fireplace - 42 Inch,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/sovereign-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SB100,Majestic,SB100,Majestic 50 Inch Biltmore Radiant Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/biltmore-open-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-SA36R,Majestic,SA36R,Majestic Sovereign Radiant Wood Burning Fireplace - 36 Inch,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/sovereign-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-ODCASTLEWD-42,Majestic,ODCASTLEWD-42,Majestic Castlewood 42 Inch Outdoor Wood Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/outdoor/castlewood-wood-fireplace,https://hearthnhome.getbynder.com/m/2125b953c8802226/webimage-MarquisII-42-w-EMBERlights_RoomShot-tif.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-NZ5000-T,Napoleon,NZ5000-T,Napoleon High Country 5000 Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nz5000-t.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-high-country-5000-wood-burning-fireplace-41.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
MAJ-ASH42,Majestic,ASH42,Majestic Ashland 42 Inch Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/ashland-open-wood-fireplace,https://hearthnhome.getbynder.com/m/54abb2287f6f3b04/webimage-23_HHT_Birmingham_Rutherford_Ashland_BlkHerr_3Tier_GrandBirch_Room.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
MAJ-ASH36,Majestic,ASH36,Majestic Ashland 36 Inch Wood Burning Fireplace,wood-fireplaces-scraped.json,https://www.majesticproducts.com/fireplaces/wood/ashland-open-wood-fireplace,https://hearthnhome.getbynder.com/m/54abb2287f6f3b04/webimage-23_HHT_Birmingham_Rutherford_Ashland_BlkHerr_3Tier_GrandBirch_Room.png,high,Manufacturer product page/media asset candidate; verify image usage rights/permissions before reuse.,Mapped by SKU/model family to Majestic official product page; direct image is Hearth & Home/Bynder media asset from that page.
NPL-NZ8000,Napoleon,NZ8000,Napoleon High Country Low Mass Wood Burning Fireplace - NZ8000,wood-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nz8000.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-high-country-low-mass-wood-burning-fireplace-nz8000-141.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL42CFH,Napoleon,NEFL42CFH,Napoleon 42 Inch Entice Wall Mount or Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl42cfh.html,https://www.efireplacestore.com/images/Icon_Image/entice_42_1-1708627382_1366.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB36H-BS,Napoleon,NEFB36H-BS,Napoleon 36 Inch Element Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb36h-bs.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-36-element-built-in-electric-fireplace-41.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL50CFH,Napoleon,NEFL50CFH,Napoleon 50 Inch Entice Wall Mount or Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl50cfh.html,https://www.efireplacestore.com/images/Icon_Image/entice_50_1-1708627433_5857.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL72CFH,Napoleon,NEFL72CFH,Napoleon 72 Inch Entice Wall Mount or Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl72cfh.html,https://www.efireplacestore.com/images/Icon_Image/entice_72_1-1708627493_6062.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL36CFH,Napoleon,NEFL36CFH,Napoleon 36 Inch Entice Wall Mount or Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl36cfh.html,https://www.efireplacestore.com/images/Icon_Image/entice_36_1-1708627266_8449.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL60CFH,Napoleon,NEFL60CFH,Napoleon 60 Inch Entice Wall Mount or Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl60cfh.html,https://www.efireplacestore.com/images/Icon_Image/entice_60_1-1708627458_1515.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB36H-MF,Napoleon,NEFB36H-MF,Napoleon 36 Inch Elevation Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb36h-mf.html,https://www.efireplacestore.com/images/Icon_Image/nefb36h-1725472079_4255.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB42H-MF,Napoleon,NEFB42H-MF,Napoleon 42 Inch Element Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb42h-mf.html,https://www.efireplacestore.com/images/Icon_Image/nefb36h-1725472079_4255.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL42CHD,Napoleon,NEFL42CHD,Napoleon 42 Inch Alluravision Deep Electric Wall Mounted Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl42chd.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-42-deep-alluravision-electric-fireplace-42.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB50AB,Napoleon,NEFB50AB,Napoleon 50 Inch Astound Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb50ab.html,https://www.efireplacestore.com/images/Icon_Image/astound50_1-1712940535_5774.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB36LCD-MF,Napoleon,NEFB36LCD-MF,Napoleon 36 Inch Elevation X Electric Built-In Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb36lcd-mf.html,https://www.efireplacestore.com/images/Icon_Image/PsybRIHehlZDG1tbgavsgqAtM32rZdjOQgafZEf6.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFBD60HE,Napoleon,NEFBD60HE,Napoleon 60 Inch CLEARion Elite Built-in Electric 3 Sided Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefbd60he.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-60-inch-clearion-elite-built-in-electric-fireplace-28.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB74AB,Napoleon,NEFB74AB,Napoleon 74 Inch Astound Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb74ab.html,https://www.efireplacestore.com/images/Icon_Image/astound74_1-1712942406_6953.jpg,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFL62AB,Napoleon,NEFL62AB,Napoleon 62 Inch Astound FlexMount Wall Mounted or Built-In Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefl62ab.html,https://www.efireplacestore.com/images/Icon_Image/flexmount_62-1725370132_3571.png,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFBD50HE,Napoleon,NEFBD50HE,Napoleon 50 Inch CLEARion Elite See-Through Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefbd50he.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-clearion-elite-built-in-electric-fireplace-28.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFVC32H,Napoleon,NEFVC32H,Napoleon 32 Inch Allure Vertical Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefvc32h.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-32-allure-vertical-electric-fireplace-43.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFVC38H,Napoleon,NEFVC38H,Napoleon 38 Inch Allure Vertical Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefvc38h.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-38-allure-vertical-electric-fireplace-55.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB26H,Napoleon,NEFB26H,Napoleon Cineview 26 Inch All-in-One Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb26h.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-cineview-26-inch-all-in-one-electric-fireplace-33.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFP33-0214W,Napoleon,NEFP33-0214W,Napoleon Taylor Mantel Package with Ascent 33 Inch Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefp33-0214w.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-ascent-33-inch-electric-fireplace-with-taylor-series-mantel-70.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
NPL-NEFB30H,Napoleon,NEFB30H,Napoleon Cineview 30 Inch All-in-One Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/npl-nefb30h.html,https://www.efireplacestore.com/images/Icon_Image/napoleon-cineview-30-inch-all-in-one-electric-fireplace-41.gif,high,Authorized dealer product page candidate; verify resale image-license/permissions before reuse. Prefer manufacturer page if direct media license is required.,Direct image parsed from product page og:image/JSON-LD.
