sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
DIM-X-XLF8817-XD,Dimplex,X-XLF8817-XD,Dimplex 89 Inch IgniteXL Bold Built-in Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-x-xlf8817-xd.html,https://www.efireplacestore.com/images/Icon_Image/88_1-1724433176_5196.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-X-XLF6017-XD,Dimplex,X-XLF6017-XD,Dimplex 62 Inch IgniteXL Bold Built-in Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-x-xlf6017-xd.html,https://www.efireplacestore.com/images/Icon_Image/60_1-1724432885_6182.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-LPS-9614,Modern Flames,LPS-9614,Modern Flames 96 Inch Landscape Pro Slim Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-lps-9614.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-68-inch-landscape-pro-slim-built-in-electric-linear-fireplace-6.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-102755-XT,Remii,102755-XT,Remii 55 Inch Extra Tall Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-102755-xt.html,https://www.efireplacestore.com/images/Icon_Image/remii-extra-tall-55-electric-fireplace-53.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-50-XT,Amantii,SYM-50-XT,Amantii 50 Inch Symmetry Extra Tall Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-50-xt.html,https://www.efireplacestore.com/images/Icon_Image/sym-50-xt-1761150037_7124.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-WM-FM-60-7023-BG,Amantii,WM-FM-60-7023-BG,Amantii 60 Inch Wall or Flush Mount Smart Electric Fireplace with Glass Surround,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-wm-fm-60-7023-bg.html,https://www.efireplacestore.com/images/Icon_Image/amantii-60-inch-fire-ice-electric-fireplace-with-black-glass-surround-and-log-set-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-CE30,Amantii,CE30,Amantii 30 Inch Fire and Ice Classic Edition Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-ce30.html,https://www.efireplacestore.com/images/Icon_Image/ce_main-1734018254_8939.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-CE26,Amantii,CE26,Amantii 25 Inch Fire and Ice Classic Edition Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-ce26.html,https://www.efireplacestore.com/images/Icon_Image/ce_main-1734018254_8939.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-WM-FM-34-4423-BG,Amantii,WM-FM-34-4423-BG,Amantii 34 Inch Wall or Flush Mount Smart Electric Fireplace with Glass Surround,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-wm-fm-34-4423-bg.html,https://www.efireplacestore.com/images/Icon_Image/amantii-34-inch-fire-ice-electric-fireplace-with-black-glass-surround-and-log-set-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-ZECL-31-3228-STL,Amantii,ZECL-31-3228-STL,Amantii 31 Inch Zero Clearance Built-In Traditional Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-zecl-31-3228-stl.html,https://www.efireplacestore.com/images/Icon_Image/amantii-30-inch-zero-clearance-electric-fireplace-with-black-glass-surround-and-log-set-112.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-FS-26-922,Amantii,FS-26-922,Amantii 26 Inch Free-Standing Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-fs-26-922.html,https://www.efireplacestore.com/images/Icon_Image/amantii-free-standing-26-electric-glass-fireplace-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-BI-72-SLIM-OD,Amantii,BI-72-SLIM-OD,Amantii 72 Inch Panorama Slim Built-In Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-bi-72-slim-od.html,https://www.efireplacestore.com/images/Icon_Image/bi-72-slim-od-1761149281_8646.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-100-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-100-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 100 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-100-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/ama-sym-100-bespoke-design-media-birch-10pce-1761152596_5636.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-WMC-44LPM-RTF-LPM-4416,Modern Flames,WMC-44LPM-RTF-LPM-4416,Modern Flames 44 Inch Landscape Pro Bay Front Electric Fireplace with RTF Wall-Mount Cabinet,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-wmc-44lpm-rtf-lpm-4416.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-68-inch-multisided-landscape-pro-electric-fireplace-and-ready-to-finish-premium-wall-mounted-cabinet-51.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-30-BAY-SLIM,Remii,30-BAY-SLIM,Remii Smart Built-In Bay Front Slim 30 Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-30-bay-slim.html,https://www.efireplacestore.com/images/Icon_Image/img_0354-50-tv-slim-10-piece-oak_edited-1200-1722979483_3725.jpeg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-TRD-26,Amantii,TRD-26,Amantii 26 Inch Traditional Built-In Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-trd-26.html,https://www.efireplacestore.com/images/Icon_Image/amantii-26-traditional-series-electric-fireplace-109.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-LPM-5616,Modern Flames,LPM-5616,Modern Flames 56 Inch Landscape Pro Bay Front Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-lpm-5616.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-80-multi-sided-landscape-pro-built-in-electric-fireplaces-109.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-C3P18LJ-2086DO,Dimplex,C3P18LJ-2086DO,Dimplex Chelsea TV Stand with Electric Fireplace Package,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-c3p18lj-2086do.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-chelsea-tv-stand-with-electric-fireplace-package-48.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-OR52-MULTI,Modern Flames,OR52-MULTI,Modern Flames 52 Inch Orion Bay Front Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-or52-multi.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-52-inch-orion-multi-heliovision-electric-fireplace-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-OR100-SLIM,Modern Flames,OR100-SLIM,Modern Flames 100 Inch Orion Slim Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-or100-slim.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-100-inch-orion-slim-heliovision-electric-fireplace-73.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-OR100-MULTI,Modern Flames,OR100-MULTI,Modern Flames 100 Inch Orion Bay Front Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-or100-multi.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-100-inch-orion-multi-heliovision-electric-fireplace-32.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-SWM3520,Dimplex,SWM3520,Dimplex 36 Inch Winslow Linear Electric Wall Mounted Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-swm3520.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-36-inch-winslow-linear-electric-fireplace-34.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-34-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii,SYM-34-BESPOKE-DESIGN-MEDIA-BIRCH-10PCE,Amantii 33 Inch Symmetry Bespoke Built-In or Wall-Mount Smart Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-34-bespoke-design-media-birch-10pce.html,https://www.efireplacestore.com/images/Icon_Image/sym_34_bespoke_1-1717516420_146.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-WM-FM-26-3623-BG,Amantii,WM-FM-26-3623-BG,Amantii 26 Inch Wall or Flush Mount Smart Electric Fireplace with Glass Surround,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-wm-fm-26-3623-bg.html,https://www.efireplacestore.com/images/Icon_Image/amantii-26-inch-fire-ice-electric-fireplace-with-black-glass-surround-and-log-set-56.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
AMA-SYM-74-BESPOKE,Amantii,SYM-74-BESPOKE,Amantii 74 Inch Symmetry Bespoke Smart Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/ama-sym-74-bespoke.html,https://www.efireplacestore.com/images/Icon_Image/amantii-74-inch-symmetry-bespoke-electric-fireplace-50.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-OR54-TRAD,Modern Flames,OR54-TRAD,Modern Flames 54 Inch Orion Traditional Virtual Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-or54-trad.html,https://www.efireplacestore.com/images/Icon_Image/1ocA2PmzzpnQ2t1u3Vo1uHPkr1JZ71YBU.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-ALLE78,Simplifire,SF-ALLE78,Simplifire Allusion Edge 78 Inch Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-alle78.html,https://www.efireplacestore.com/images/Icon_Image/1-1760714354_3944.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-LPM-9616,Modern Flames,LPM-9616,Modern Flames 96 Inch Landscape Pro Bay Front Peninsula Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-lpm-9616.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-44-multi-sided-landscape-pro-built-in-electric-fireplaces-91.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-OR42-TRAD,Modern Flames,OR42-TRAD,Modern Flames 42 Inch Orion Traditional Virtual Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-or42-trad.html,https://www.efireplacestore.com/images/Icon_Image/1ocA2PmzzpnQ2t1u3Vo1uHPkr1JZ71YBU.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-WMC-80LPM-RTF-LPM-8016,Modern Flames,WMC-80LPM-RTF-LPM-8016,Modern Flames 80 Inch Landscape Pro Bay Front Electric Fireplace with RTF Wall-Mount Cabinet,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-wmc-80lpm-rtf-lpm-8016.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-68-inch-multisided-landscape-pro-electric-fireplace-and-ready-to-finish-premium-wall-mounted-cabinet-51.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-SCT43-BK,Simplifire,SF-SCT43-BK,Simplifire 43 Inch Scion Trinity 3-Sided Linear Electric Wall Mounted Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-sct43-bk.html,https://www.efireplacestore.com/images/Icon_Image/simplifire-43-inch-scion-trinity-3-sided-linear-electric-fireplace-38.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-TR65,Simplifire,SF-TR65,Simplifire 65 Inch Triton Built-In Bay Front Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-tr65.html,https://www.efireplacestore.com/images/Icon_Image/sj1y7gzphcv8kvaplicupzx7x7hwatnxtokms4c0-1753814579_6636.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-TR78,Simplifire,SF-TR78,Simplifire 78 Inch Triton Built-In Bay Front Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-tr78.html,https://www.efireplacestore.com/images/Icon_Image/nfk7b9bqlzivzfpxlkqckgrbdcecszmah8i6wxjv_624511-1753814712_1561.webp,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-ALLS60,Simplifire,SF-ALLS60,Simplifire 60 Inch Allusion Slim Built-In or Wall Mount Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-alls60.html,https://www.efireplacestore.com/images/Icon_Image/slim_60-1738250109_4736.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-ALLE100,Simplifire,SF-ALLE100,Simplifire Allusion Edge 100 Inch Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-alle100.html,https://www.efireplacestore.com/images/Icon_Image/1-1760714354_3944.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-ALLE60,Simplifire,SF-ALLE60,Simplifire Allusion Edge 60 Inch Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-alle60.html,https://www.efireplacestore.com/images/Icon_Image/1-1760714354_3944.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-136809,Dimplex,136809,Dimplex 86 Inch Optimyst Linear Electric and Water Vapor Fireplace with Media,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-136809.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-86-inch-optimyst-linear-electric-and-water-vapor-fireplace-with-media-1.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003863,Dimplex,500003863,Dimplex Optimyst Revive 25 Inch Water Vapor Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003863.html,https://www.efireplacestore.com/images/Icon_Image/optimyst_revive_1-1746808294_4695.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003866,Dimplex,500003866,Dimplex Optimyst Aura 28 Inch Bay Front Water Vapor Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003866.html,https://www.efireplacestore.com/images/Icon_Image/aura_1-1746808306_1456.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003151,Dimplex,500003151,Dimplex 60 Inch Ignite Ultra Built-In Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003151.html,https://www.efireplacestore.com/images/Icon_Image/ultra_60_1-1746472920_215.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-136786,Dimplex,136786,Dimplex 46 Inch Optimyst Linear Electric and Water Vapor Fireplace with Media,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-136786.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-46-inch-optimyst-linear-electric-and-water-vapor-fireplace-with-media-1.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003050,Dimplex,500003050,Dimplex 30 Inch Ignite Aspire Built-In Bay Front Electric Fireplace Firebox with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003050.html,https://www.efireplacestore.com/images/Icon_Image/aspire_30-1746461473_0123.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-X-XLF7417-XD,Dimplex,X-XLF7417-XD,Dimplex 74 Inch Ignite Bold Built-In Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-x-xlf7417-xd.html,https://www.efireplacestore.com/images/Icon_Image/74_1-1724433086_8796.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003051,Dimplex,500003051,Dimplex 36 Inch Ignite Aspire Built-In Bay Front Electric Fireplace Firebox with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003051.html,https://www.efireplacestore.com/images/Icon_Image/aspire_30-1746461473_0123.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500002563,Dimplex,500002563,Dimplex 100 Inch Ignite Evolve Built-In Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500002563.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-100-inch-ignite-evolve-built-in-linear-electric-fireplace-1.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003060,Dimplex,500003060,Dimplex 48 Inch Ignite Aspire Built-In Bay Front Electric Fireplace Firebox with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003060.html,https://www.efireplacestore.com/images/Icon_Image/aspire_48-1746461544_0779.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-X-XLF5017-XD,Dimplex,X-XLF5017-XD,Dimplex 49 Inch IgniteXL Bold Built-in Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-x-xlf5017-xd.html,https://www.efireplacestore.com/images/Icon_Image/ignitexl_bold_-1724357983_5579.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003049,Dimplex,500003049,Dimplex 42 Inch Ignite Aspire Built-In Bay Front Electric Fireplace Firebox with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003049.html,https://www.efireplacestore.com/images/Icon_Image/aspire_42-1746461429_8187.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-136793,Dimplex,136793,Dimplex 66 Inch Optimyst Linear Electric and Water Vapor Fireplace with Media,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-136793.html,https://www.efireplacestore.com/images/Icon_Image/dimplex-66-inch-optimyst-linear-electric-and-water-vapor-fireplace-with-media-1.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-ALLS72,Simplifire,SF-ALLS72,Simplifire 72 Inch Allusion Slim Built-In or Wall Mount Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-alls72.html,https://www.efireplacestore.com/images/Icon_Image/slim_60-1738250109_4736.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-TR50,Simplifire,SF-TR50,Simplifire 50 Inch Triton Built-In Bay Front Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-tr50.html,https://www.efireplacestore.com/images/Icon_Image/klIS8TaJT3imwC2eLcwoNERSN7DlQWLZa9tYSt56.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-WMC-80LPM-ESP-LPM-8016,Modern Flames,WMC-80LPM-ESP-LPM-8016,Modern Flames 80 Inch Landscape Pro Bay Front Electric Fireplace with Espresso Wall-Mount Cabinet,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-wmc-80lpm-esp-lpm-8016.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-44-inch-multisided-landscape-pro-electric-fireplace-and-espresso-premium-wall-mounted-cabinet-51.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
SPF-SF-ALLE50,Simplifire,SF-ALLE50,Simplifire Allusion Edge 50 Inch Linear Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/spf-sf-alle50.html,https://www.efireplacestore.com/images/Icon_Image/1-1760714354_3944.jpg,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-WMC-56LPM-RTF-LPM-5616,Modern Flames,WMC-56LPM-RTF-LPM-5616,Modern Flames 56 Inch Landscape Pro Bay Front Electric Fireplace with RTF Wall-Mount Cabinet,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-wmc-56lpm-rtf-lpm-5616.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-68-inch-multisided-landscape-pro-electric-fireplace-and-ready-to-finish-premium-wall-mounted-cabinet-51.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-OR76-SLIM,Modern Flames,OR76-SLIM,Modern Flames 76 Inch Orion Slim Electric Wall Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-or76-slim.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-100-inch-orion-slim-heliovision-electric-fireplace-73.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
MDF-LPM-8016,Modern Flames,LPM-8016,Modern Flames 80 Inch Landscape Pro Bay Front Peninsula Electric Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/mdf-lpm-8016.html,https://www.efireplacestore.com/images/Icon_Image/modern-flames-80-multi-sided-landscape-pro-built-in-electric-fireplaces-109.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003152,Dimplex,500003152,Dimplex 74 Inch Ignite Ultra Built-In Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003152.html,https://www.efireplacestore.com/images/Icon_Image/ultra_74_1-1746472921_917.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003154,Dimplex,500003154,Dimplex 88 Inch Ignite Ultra Built-In Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003154.html,https://www.efireplacestore.com/images/Icon_Image/ultra_88_1-1746472923_8173.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
DIM-500003149,Dimplex,500003149,Dimplex 50 Inch Ignite Ultra Built-In Bay Front Linear Electric Fireplace with Corner Options,electric-fireplaces-scraped.json,https://www.efireplacestore.com/dim-500003149.html,https://www.efireplacestore.com/images/Icon_Image/ultra_50_1-1746472918_6347.png,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-102765-XT,Remii,102765-XT,Remii 65 Inch Extra Tall Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-102765-xt.html,https://www.efireplacestore.com/images/Icon_Image/remii-extra-tall-65-electric-fireplace-53.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
REM-102765-DE,Remii,102765-DE,Remii 65 Inch Deep Electric Linear Fireplace,electric-fireplaces-scraped.json,https://www.efireplacestore.com/rem-102765-de.html,https://www.efireplacestore.com/images/Icon_Image/remii-deep-65-electric-fireplace-53.gif,high,Authorized dealer product page (eFireplaceStore); verify resale image reuse/license before replacing site assets.,Product page matched SKU/name; direct image from og/twitter metadata.
