sku,brand,model_guess,product_name,category_file,manufacturer_or_authorized_source_url,image_url_if_direct,confidence,usage_notes,notes
CUI-VFP42FB2EF,Empire,VFP42FB2EF,Empire 42 Inch Breckenridge Premium Vent Free Flush Gas Fireplace Firebox with Banded Brick Ceramic Liner,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfp42fb2ef.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT6345TEN,Superior,DRT6345TEN,Superior DRT6345 Signature Series 45 Inch Top Vent Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt6345ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCX42FP30N,Empire,DVCX42FP30N,Empire Tahoe Luxury Clean Face Direct-Vent Millivolt Traditional Fireplace - 42 Inch,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcx42fp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-OP36FP32MN,Empire,OP36FP32MN,Empire OP36FP32MN Carol Rose Outdoor Stainless Traditional Premium Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-op36fp32mn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-ODLVF60ZEN,Superior,ODLVF60ZEN,Superior VRE4660 Series 60 Inch Outdoor Vent Free Linear Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-odlvf60zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL6072TEN,Superior,DRL6072TEN,Superior 72 Inch DRL6000 Linear Direct Vent Natural Gas Fireplace - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl6072ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT40STDEN,Superior,DRT40STDEN,Superior 40 Inch Direct-Vent See-Through Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt40stden.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCP36SP70N,Empire,DVCP36SP70N,Empire 36 Inch Premium Tahoe Clean-Face See-Thru Direct Vent Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvcp36sp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-VFP36FB2CL,Empire,VFP36FB2CL,Empire 36 Inch Breckenridge Premium Vent Free Louvered Gas Fireplace Firebox with Aged Brick Ceramic Liner,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfp36fb2cl.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFP42FB0F,Empire,VFP42FB0F,Empire 42 Inch Breckenridge Premium Vent Free Smooth Front Circulating Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfp42fb0f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVD48FP31N,Empire,DVD48FP31N,Empire DVD48FP31N Tahoe Deluxe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvd48fp31n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVX36FP93CLN,Empire,DVX36FP93CLN,Empire 36 Inch Tahoe Luxury Direct Vent Fireplace RF Package - IPI,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvx36fp93cln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCX36FP70N,Empire,DVCX36FP70N,Empire 36 Inch Luxury Tahoe Clean-Face Direct Vent Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvcx36fp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT4542RS,Superior,VRT4542RS,Superior 42 Inch VRT4500 Custom Series Vent Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt4542rs.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRC6345TEN,Superior,DRC6345TEN,Superior DRC6345 Signature Series 45 Inch Top Vent Fireplace with Fire Glass and SIT Pro Flame II Control System,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drc6345ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT63STTEN-B,Superior,DRT63STTEN-B,Superior 40 Inch DRT63 See-Through Direct Vent Gas Fireplace (Indoor/Outdoor) - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt63stten-b.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVX36FP31LN,Empire,DVX36FP31LN,Empire 36 Inch Luxury Tahoe Direct Vent Fireplace with Blower - Millivolt,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvx36fp31ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-ODLVF48ZEN,Superior,ODLVF48ZEN,Superior VRE4648 Series 48 Inch Outdoor Vent Free Linear Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-odlvf48zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE4342ZENWH,Superior,VRE4342ZENWH,Superior VRE4300 Custom Series 42 Inch Outdoor Vent-Free Natural Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre4342zenwh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCX42FP70N,Empire,DVCX42FP70N,Empire Tahoe Luxury Clean Face Direct-Vent IPI Traditional Fireplace - 42 Inch,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcx42fp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVX42FP71LN,Empire,DVX42FP71LN,Empire DVX42FP71LN Tahoe Luxury Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvx42fp71ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-BVP42FP70FN,Empire,BVP42FP70FN,Empire Keystone 42 Inch Natural Gas Flush Face Premium B-Vent Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-bvp42fp70fn.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-VFP36FB2DL,Empire,VFP36FB2DL,Empire 36 Inch Breckenridge Premium Vent Free Louvered Gas Fireplace Firebox with Traditional Brick Ceramic Liner,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfp36fb2dl.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFP32FB0F,Empire,VFP32FB0F,Empire 32 Inch Breckenridge Premium Vent Free Flush Front Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfp32fb0f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRC6340TEN,Superior,DRC6340TEN,Superior DRC6340 Signature Series 40 Inch Top Vent Fireplace with Fire Glass and SIT Pro Flame II Control System,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drc6340ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT3132F,Superior,VRT3132F,Superior 32 Inch VRT3100 Series Vent Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt3132f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE4536WS,Superior,VRE4536WS,Superior VRE4536 Custom Series 36 Inch Outdoor Vent-Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre4536ws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCT40CBP95N,Empire,DVCT40CBP95N,Empire 40 Inch Rushmore Clean Face Direct Vent Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvct40cbp95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFLC20IN72N,Empire,VFLC20IN72N,Empire 28 Inch Loft Vent Free Gas Fireplace Insert/Fireplace with Intermittent Pilot - 20 - 000 BTUs (Modern),gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vflc20in72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-ODLVF36ZEN,Superior,ODLVF36ZEN,Superior VRE4636 Series 36 Inch Outdoor Vent Free Linear Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-odlvf36zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL3545TEP,Superior,DRL3545TEP,Superior 45 Inch DRL3500 Series Contemporary Linear Direct Vent Propane Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl3545tep.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFP32FB0L,Empire,VFP32FB0L,Empire 32 Inch Premium Breckenridge Vent Free Louvered Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfp32fb0l.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCT50CBP95N,Empire,DVCT50CBP95N,Empire 50 Inch Rushmore Clean Face Direct Vent Gas Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvct50cbp95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-VFS36FB0F,Empire,VFS36FB0F,Empire 36 Inch Breckenridge Select Vent Free Circulating Smooth Front Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-vfs36fb0f.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE4336ZENWH,Superior,VRE4336ZENWH,Superior VRE4300 Custom Series 36 Inch Outdoor Vent-Free Natural Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre4336zenwh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVLL48SP90N,Empire,DVLL48SP90N,Empire 48 Inch Boulevard See-Through Linear Direct Vent Gas Fireplace (Indoor/Outdoor),gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvll48sp90n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCC32BP72N,Empire,DVCC32BP72N,Empire DVCC32BP72N Tahoe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcc32bp72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-BRT4536TEN-B,Superior,BRT4536TEN-B,Superior 36 Inch BRT4500 B-Vent Gas Fireplace - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-brt4536ten-b.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRL4084TEN,Superior,DRL4084TEN,Superior 84 Inch DRL4000 Linear Direct Vent Gas Fireplace - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drl4084ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRT6340TEN,Superior,DRT6340TEN,Superior DRT6340 Signature Series 40 Inch Top Vent Louverless Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drt6340ten.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT4036ZEN,Superior,VRT4036ZEN,Superior 36 Inch VRT4000 Series Vent Free Gas Fireplace Firebox - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt4036zen.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCC42BP72N,Empire,DVCC42BP72N,Empire DVCC42BP72N Tahoe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcc42bp72n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE4550WS,Superior,VRE4550WS,Superior VRE4550 Custom Series 50 Inch Outdoor Vent-Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre4550ws.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-VFP32FB2DF,Empire,VFP32FB2DF,Empire 32 Inch Breckenridge Premium Vent Free Flush Gas Fireplace Firebox with Traditional Brick Ceramic Liner,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-vfp32fb2df.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-BVD36FP70LN,Empire,BVD36FP70LN,Empire Keystone 36 Inch Natural Gas Louver Deluxe B-Vent Fireplace - Intermittent Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-bvd36fp70ln.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC1SUH-DVD32FP71N,Empire,EMBC1SUH-DVD32FP71N,Empire Corner Mantel and Tahoe Deluxe 32 Inch Direct Vent Fireplace with Blower- IPI Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc1suh-dvd32fp71n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCTL60CFP95N,Empire,DVCTL60CFP95N,Empire 60 Inch McKinley Linear Direct Vent Gas Fireplace with TruFlame Technology,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvctl60cfp95n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT4536WH,Superior,VRT4536WH,Superior 36 Inch VRT4500 Custom Series Vent Free Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt4536wh.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVP36PP32EN,Empire,DVP36PP32EN,Empire 36 Inch Tahoe Premium Direct Vent Peninsula Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvp36pp32en.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCC42BP32N,Empire,DVCC42BP32N,Empire DVCC42BP32N Tahoe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcc42bp32n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
CUI-DVCC32BP32N,Empire,DVCC32BP32N,Empire DVCC32BP32N Tahoe Direct Vent Fireplace,gas-fireplaces-scraped.json,https://www.efireplacestore.com/cui-dvcc32bp32n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVCP36SP30N,Empire,DVCP36SP30N,Empire 36 Inch Premium Tahoe Clean-Face See-Thru Direct Vent Fireplace - Millivolt,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvcp36sp30n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRT6036,Superior,VRT6036,Superior 36 Inch VRT6000 Vent Free Mosaic Masonry Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vrt6036.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-VRE4336ZEP,Superior,VRE4336ZEP,Superior VRE4336 Custom Series 36 Inch Outdoor Vent-Free Propane Gas Fireplace Firebox,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-vre4336zep.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
SUP-DRC3035DEN-E,Superior,DRC3035DEN-E,Superior 35 Inch DRC3000 Contemporary Direct Vent Gas Fireplace - Electronic Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/sup-drc3035den-e.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-DVL46BP70N,Empire,DVL46BP70N,Empire 46 Inch Loft Direct Vent Gas Fireplace - IPI Ignition,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-dvl46bp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
EMP-EMBC1SUH-DVD32FP70N,Empire,EMBC1SUH-DVD32FP70N,Empire Corner Mantel and Tahoe Deluxe 32 Inch Direct Vent Fireplace- IPI Pilot,gas-fireplaces-scraped.json,https://www.efireplacestore.com/emp-embc1suh-dvd32fp70n.html,,high,Exact-SKU authorized retailer product page candidate; use page/gallery image only after confirming reuse rights or supplier/manufacturer permission. No local files replaced.,"Source URL is the exact product page from the input catalog (eFireplaceStore/Aaron-linked retail source), chosen over random image/scraper results. Direct image URL left blank pending licensed asset extraction."
