sku,brand,category_file,product_name,source_page,source_image_url,local_url,bytes,sha1
EMP-BVD34FP30FN,Empire,gas-fireplaces-scraped.json,Empire Keystone 34 Inch Natural Gas Flush Front Deluxe B-Vent Fireplace - Millivolt,https://www.efireplacestore.com/emp-bvd34fp30fn.html,https://www.efireplacestore.com/images/empire-keystone-34-natural-gas-flush-front-deluxe-b-vent-fireplace-millivolt-66_196536.webp,/products-upgraded/gas-fireplaces/emp-bvd34fp30fn.webp,37392,532e11c86b63bd55495c66d8d717927fc263e755
EMP-VFLB48SP90N,Empire,gas-fireplaces-scraped.json,Empire 48 Inch Boulevard Linear See-Through Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vflb48sp90n.html,https://www.efireplacestore.com/images/empire-48-vent-free-boulevard-linear-see-thru-fireplace-with-thermostat-remote-and-barrier-intermittent-pilot-81_195933.webp,/products-upgraded/gas-fireplaces/emp-vflb48sp90n.webp,6652,8216e4e8dc16de7283bda9323277c650a7f417b0
CUI-DVD36FP31N,Empire,gas-fireplaces-scraped.json,Empire DVD36FP31N Tahoe Deluxe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvd36fp31n.html,https://www.efireplacestore.com/images/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65_149300.webp,/products-upgraded/gas-fireplaces/cui-dvd36fp31n.webp,13236,c79f7f03c68d3fdeccd8dd787b80471077379a71
SUP-DRL3555TEN,Superior,gas-fireplaces-scraped.json,Superior 55 Inch DRL3500 Series Contemporary Linear Direct Vent Natural Gas Fireplace,https://www.efireplacestore.com/sup-drl3555ten.html,https://www.efireplacestore.com/images/superior-55-inch-drl3500-linear-direct-vent-gas-fireplace-ipi-ignition-36_578230.webp,/products-upgraded/gas-fireplaces/sup-drl3555ten.webp,19894,0f209bfcff842e0503e2971a3e92813f5b44c26a
EMP-VFPA32BP31LN,Empire,gas-fireplaces-scraped.json,Empire 32 Inch Vail Vent Free Gas Fireplace with Blower - Millivolt Pilot,https://www.efireplacestore.com/emp-vfpa32bp31ln.html,https://www.efireplacestore.com/images/empire-32-vail-vent-free-fireplace-56_195837.webp,/products-upgraded/gas-fireplaces/emp-vfpa32bp31ln.webp,63230,b38b9ab2e90982c34c5f666a7500b28aaeca0362
SUP-DRL4060TEN-B,Superior,gas-fireplaces-scraped.json,Superior 60 Inch DRL4060 Direct Vent Linear Gas Fireplace,https://www.efireplacestore.com/sup-drl4060ten-b.html,https://www.efireplacestore.com/images/superior-60-inch-drl4060-direct-vent-linear-gas-fireplace-49_216059.webp,/products-upgraded/gas-fireplaces/sup-drl4060ten-b.webp,22548,918ecd00aa658be20f526fe7f639b11e8b181940
EMP-DVP48FP71N,Empire,gas-fireplaces-scraped.json,Empire 48 Inch Premium Tahoe Direct Vent Fireplace with Blower - Intermittent Pilot,https://www.efireplacestore.com/emp-dvp48fp71n.html,https://www.efireplacestore.com/images/empire-48-premium-tahoe-direct-vent-fireplace-with-blower-intermittent-pilot-50_195929.webp,/products-upgraded/gas-fireplaces/emp-dvp48fp71n.webp,19036,789dce72f7f9566613cdbdc025a05ffd0aba129f
EMP-VFPA36BP70LN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vfpa36bp70ln.html,https://www.efireplacestore.com/images/empire-32-vail-vent-free-fireplace-56_195837.webp,/products-upgraded/gas-fireplaces/emp-vfpa36bp70ln.webp,63230,b38b9ab2e90982c34c5f666a7500b28aaeca0362
CUI-DVD32FP70N,Empire,gas-fireplaces-scraped.json,Empire DVD32FP70N Tahoe Deluxe Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvd32fp70n.html,https://www.efireplacestore.com/images/empire-dvd32fp31n-tahoe-luxury-direct-vent-fireplace-65_149300.webp,/products-upgraded/gas-fireplaces/cui-dvd32fp70n.webp,13236,c79f7f03c68d3fdeccd8dd787b80471077379a71
CUI-VFD42FB0L,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Breckenridge Deluxe Vent Free Louvered Gas Fireplace Firebox,https://www.efireplacestore.com/cui-vfd42fb0l.html,https://www.efireplacestore.com/images/cui-vfd32fb0l-1745612239_9292_614780.webp,/products-upgraded/gas-fireplaces/cui-vfd42fb0l.webp,27324,dd0620a16adaf55ce3bc0af96ea285f0a32428c2
CUI-VFP24FP70L10N,Empire,gas-fireplaces-scraped.json,Empire 24 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/cui-vfp24fp70l10n.html,https://www.efireplacestore.com/images/empire-vfp24fp70l10n-vail-vent-free-fireplace-83_197039.webp,/products-upgraded/gas-fireplaces/cui-vfp24fp70l10n.webp,146830,da3abe8597ffc8d939040b990090b5bcb6ca5d59
CUI-DVCD36FP30,Empire,gas-fireplaces-scraped.json,Empire Tahoe Deluxe Clean Face Direct Vent Gas Fireplace with Remote-Ready Millivolt Controls - 36 Inch,https://www.efireplacestore.com/cui-dvcd36fp30.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/cui-dvcd36fp30.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
EMP-OP42FB2MF,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Carol Rose Outdoor Premium Fireplace Firebox with Flush Front and Refractory Liner,https://www.efireplacestore.com/emp-op42fb2mf.html,https://www.efireplacestore.com/images/empire-36-carol-rose-outdoor-premium-firebox-with-flush-front-refractory-liner-85_195858.webp,/products-upgraded/gas-fireplaces/emp-op42fb2mf.webp,25940,5c3beb3ebb19201f575e8df3c9dc2dc362989d80
CUI-DVP42FP30N,Empire,gas-fireplaces-scraped.json,Empire 42 Inch Tahoe Premium Direct Vent Fireplace - Millivolt,https://www.efireplacestore.com/cui-dvp42fp30n.html,https://www.efireplacestore.com/images/empire-tahoe-premium-direct-vent-natural-gas-fireplace-with-intermittent-pilot-42-dvp42fp70n-89_196980.webp,/products-upgraded/gas-fireplaces/cui-dvp42fp30n.webp,37262,89dd1bb829f96bf13f68f85c752241c8641d2969
CUI-VFD26FP70L10N,Empire,gas-fireplaces-scraped.json,Empire 26 Inch Vail Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/cui-vfd26fp70l10n.html,https://www.efireplacestore.com/images/empire-vfd26fp70l10n-vail-vent-free-fireplace-60_197034.webp,/products-upgraded/gas-fireplaces/cui-vfd26fp70l10n.webp,60526,16a0837818fb86ae6055344653a5f3896d3994d2
EMP-VFPC20IN73N,Empire,gas-fireplaces-scraped.json,Empire 28 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),https://www.efireplacestore.com/emp-vfpc20in73n.html,https://www.efireplacestore.com/images/empire-vent-free-medium-innsbrook-fireplace-insert-fireplace-with-on-off-switch-liner-and-log-set-intermittent-pilot-90_197026.webp,/products-upgraded/gas-fireplaces/emp-vfpc20in73n.webp,30072,c86e6859db2a21c86deac9048c421256f72b6336
EMP-VFPA36BP30LN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Vail Vent Free Gas Fireplace - Millivolt Pilot,https://www.efireplacestore.com/emp-vfpa36bp30ln.html,https://www.efireplacestore.com/images/empire-32-vail-vent-free-fireplace-56_195837.webp,/products-upgraded/gas-fireplaces/emp-vfpa36bp30ln.webp,63230,b38b9ab2e90982c34c5f666a7500b28aaeca0362
EMP-VFLB48FP30N,Empire,gas-fireplaces-scraped.json,Empire 48 Inch Boulevard Linear Vent Free Gas Fireplace - Millivolt Pilot,https://www.efireplacestore.com/emp-vflb48fp30n.html,https://www.efireplacestore.com/images/empire-48-vent-free-boulevard-linear-fireplace-with-thermostat-remote-and-barrier-intermittent-pilot-69_195932.webp,/products-upgraded/gas-fireplaces/emp-vflb48fp30n.webp,27772,8b4d4d0d476d650ac3541d5b642b44f064685d45
EMP-EMBC11SUH-VFD26FP70L10N,Empire,gas-fireplaces-scraped.json,Empire Corner Cabinet Mantel with Base and 26 Inch Vail Vent Free Gas Fireplace- Intermittent Pilot,https://www.efireplacestore.com/emp-embc11suh-vfd26fp70l10n.html,https://www.efireplacestore.com/images/empire-corner-cabinet-mantel-with-base-and-26-inch-vail-vent-free-gas-fireplace-intermittent-pilot-54_196197.webp,/products-upgraded/gas-fireplaces/emp-embc11suh-vfd26fp70l10n.webp,23500,2925cb3074eb02c8e4d458070b0dbbd60b620328
EMP-VFLB36FP90N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Boulevard Linear Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vflb36fp90n.html,https://www.efireplacestore.com/images/empire-36-boulevard-linear-see-thru-vent-free-gas-fireplace-vflb36fp30-44_195857.webp,/products-upgraded/gas-fireplaces/emp-vflb36fp90n.webp,23542,2508aec2ba121caaf5ba2612732b12b317ba17b0
EMP-VFLB36FP30N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Boulevard Linear Vent Free Gas Fireplace - Millivolt Pilot,https://www.efireplacestore.com/emp-vflb36fp30n.html,https://www.efireplacestore.com/images/empire-36-boulevard-linear-see-thru-vent-free-gas-fireplace-vflb36fp30-44_195857.webp,/products-upgraded/gas-fireplaces/emp-vflb36fp30n.webp,23542,2508aec2ba121caaf5ba2612732b12b317ba17b0
EMP-VFLB60FP90N,Empire,gas-fireplaces-scraped.json,Empire 60 Inch Boulevard Linear Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vflb60fp90n.html,https://www.efireplacestore.com/images/empire-60-vent-free-boulevard-linear-fireplace-with-led-lighting-thermostat-remote-and-barrier-intermittent-pilot-99_195951.webp,/products-upgraded/gas-fireplaces/emp-vflb60fp90n.webp,29726,0ea6a48f8a712316e106fb5f4836284824ccff6c
EMP-OP36FB2MF,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Carol Rose Outdoor Premium Fireplace Firebox with Flush Front and Refractory Liner,https://www.efireplacestore.com/emp-op36fb2mf.html,https://www.efireplacestore.com/images/empire-36-carol-rose-outdoor-premium-firebox-with-flush-front-refractory-liner-85_195858.webp,/products-upgraded/gas-fireplaces/emp-op36fb2mf.webp,25940,5c3beb3ebb19201f575e8df3c9dc2dc362989d80
CUI-VFP36SP32EP,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Vail Premium Vent Free Propane Gas See-Through Fireplace,https://www.efireplacestore.com/cui-vfp36sp32ep.html,https://www.efireplacestore.com/images/cui-vfp36sp32en-1737154820_7615_606354.webp,/products-upgraded/gas-fireplaces/cui-vfp36sp32ep.webp,25080,eec0a0c98b28d276b45af59246bbf9550acf2331
EMP-VFPA36BP71LN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Vail Vent Free Gas Fireplace with Blower - Intermittent Pilot,https://www.efireplacestore.com/emp-vfpa36bp71ln.html,https://www.efireplacestore.com/images/empire-32-vail-vent-free-fireplace-56_195837.webp,/products-upgraded/gas-fireplaces/emp-vfpa36bp71ln.webp,63230,b38b9ab2e90982c34c5f666a7500b28aaeca0362
EMP-VFSL30FP7010N,Empire,gas-fireplaces-scraped.json,Empire 30 Inch Boulevard Slim Line Vent Free Linear Gas Fireplace - 10 - 000 BTUs,https://www.efireplacestore.com/emp-vfsl30fp7010n.html,https://www.efireplacestore.com/images/empire-boulevard-sl-vent-free-linear-gas-fireplace-electronic-ignition-30-inch-10-000-btus-vfsl30fp7010-72_196113.webp,/products-upgraded/gas-fireplaces/emp-vfsl30fp7010n.webp,45236,a03a23606d4c91f7274bca8d5f4ba4f5cf773878
CUI-DVP36FP71N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Tahoe Premium Direct Vent Fireplace with Blower - Intermittent Pilot,https://www.efireplacestore.com/cui-dvp36fp71n.html,https://www.efireplacestore.com/images/empire-dvp36fp31n-tahoe-premium-direct-vent-fireplace-99_196421.webp,/products-upgraded/gas-fireplaces/cui-dvp36fp71n.webp,39200,0ee5f703b4d2e43faf4f5bc6f2845c061772bd0b
EMP-VFLC28IN32N,Empire,gas-fireplaces-scraped.json,Empire 31 Inch Loft Vent Free Gas Fireplace Insert/Fireplace - Millivolt Pilot (Modern),https://www.efireplacestore.com/emp-vflc28in32n.html,https://www.efireplacestore.com/images/empire-small-vent-free-loft-series-fireplace-insert-fireplace-with-black-reflective-liner-and-on-off-switch-millivolt-77_196854.webp,/products-upgraded/gas-fireplaces/emp-vflc28in32n.webp,51046,12e66f05da888d17f758ecda5eeaa5ee63fc6558
CUI-OLL60FP12SN,Empire,gas-fireplaces-scraped.json,Empire OLL60FP12SN Carol Rose Outdoor Stainless Steel Linear Fireplace,https://www.efireplacestore.com/cui-oll60fp12sn.html,https://www.efireplacestore.com/images/empire-oll48fp12sn-carol-rose-outdoor-stainless-steel-linear-fireplace-82_196657.webp,/products-upgraded/gas-fireplaces/cui-oll60fp12sn.webp,77754,2ea7a7b848705f0e91415746ced6571160257c1a
SUP-VRT2542WS,Superior,gas-fireplaces-scraped.json,Superior 42 Inch VRT2500 Series Vent Free Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vrt2542ws.html,https://www.efireplacestore.com/images/superior-36-vrt2500-series-vent-free-firebox-45_617287.webp,/products-upgraded/gas-fireplaces/sup-vrt2542ws.webp,29672,18431942a7dc3dbebb681e3bb7b2a37d06a2515d
SUP-VRT2536WS,Superior,gas-fireplaces-scraped.json,Superior 36 Inch VRT2500 Series Vent Free Gas Fireplace Firebox,https://www.efireplacestore.com/sup-vrt2536ws.html,https://www.efireplacestore.com/images/superior-36-vrt2500-series-vent-free-firebox-45_617287.webp,/products-upgraded/gas-fireplaces/sup-vrt2536ws.webp,29672,18431942a7dc3dbebb681e3bb7b2a37d06a2515d
EMP-VFLB72FP90N,Empire,gas-fireplaces-scraped.json,Empire 72 Inch Boulevard Linear Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vflb72fp90n.html,https://www.efireplacestore.com/images/empire-72-vent-free-boulevard-linear-fireplace-with-led-lighting-thermostat-remote-and-barrier-intermittent-pilot-65_195968.webp,/products-upgraded/gas-fireplaces/emp-vflb72fp90n.webp,24216,875165b9d07f90d3e3ffbc5515f5ae36aaf531a5
CUI-DVP36FP30N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Tahoe Premium Direct Vent Fireplace - Millivolt,https://www.efireplacestore.com/cui-dvp36fp30n.html,https://www.efireplacestore.com/images/empire-dvp36fp31n-tahoe-premium-direct-vent-fireplace-99_196421.webp,/products-upgraded/gas-fireplaces/cui-dvp36fp30n.webp,39200,0ee5f703b4d2e43faf4f5bc6f2845c061772bd0b
CUI-DVCD42FP30,Empire,gas-fireplaces-scraped.json,Empire Tahoe Deluxe Clean Face Direct Vent Gas Fireplace with Remote-Ready Millivolt Controls - 42 Inch,https://www.efireplacestore.com/cui-dvcd42fp30.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/cui-dvcd42fp30.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
CUI-DVP36FP31N,Empire,gas-fireplaces-scraped.json,Empire DVP36FP31N Tahoe Premium Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvp36fp31n.html,https://www.efireplacestore.com/images/empire-dvp36fp31n-tahoe-premium-direct-vent-fireplace-99_196421.webp,/products-upgraded/gas-fireplaces/cui-dvp36fp31n.webp,39200,0ee5f703b4d2e43faf4f5bc6f2845c061772bd0b
EMP-BVD34FP70LN,Empire,gas-fireplaces-scraped.json,Empire 34 Inch Keystone Deluxe B-Vent Louvered Natural Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-bvd34fp70ln.html,https://www.efireplacestore.com/images/empire-34-inch-keystone-deluxe-b-vent-louvered-natural-gas-fireplace-intermittent-pilot-57_195847.webp,/products-upgraded/gas-fireplaces/emp-bvd34fp70ln.webp,34050,935aca3c865b50d707c18a803a2ae05b9b623323
CUI-VFP36SP32EN,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Vail Premium Vent Free Natural Gas See-Through Fireplace,https://www.efireplacestore.com/cui-vfp36sp32en.html,https://www.efireplacestore.com/images/cui-vfp36sp32en-1737154820_7615_606354.webp,/products-upgraded/gas-fireplaces/cui-vfp36sp32en.webp,25080,eec0a0c98b28d276b45af59246bbf9550acf2331
CUI-VFD26FP30LP,Empire,gas-fireplaces-scraped.json,Empire 26 Inch Vail Vent Free Propane Gas Fireplace - 20 - 000 BTU,https://www.efireplacestore.com/cui-vfd26fp30lp.html,https://www.efireplacestore.com/images/empire-vfd26fp70l10n-vail-vent-free-fireplace-60_197034.webp,/products-upgraded/gas-fireplaces/cui-vfd26fp30lp.webp,60526,16a0837818fb86ae6055344653a5f3896d3994d2
CUI-DVP42FP31N,Empire,gas-fireplaces-scraped.json,Empire DVP42FP31N Tahoe Premium Direct Vent Fireplace,https://www.efireplacestore.com/cui-dvp42fp31n.html,https://www.efireplacestore.com/images/empire-48-premium-tahoe-direct-vent-fireplace-with-blower-intermittent-pilot-50_195929.webp,/products-upgraded/gas-fireplaces/cui-dvp42fp31n.webp,19036,789dce72f7f9566613cdbdc025a05ffd0aba129f
CUI-VFP24FP30L10,Empire,gas-fireplaces-scraped.json,Empire 24 Inch Vail Vent Free Gas Fireplace - 10 - 000 BTU,https://www.efireplacestore.com/cui-vfp24fp30l10.html,https://www.efireplacestore.com/images/empire-vfp24fp70l10n-vail-vent-free-fireplace-83_197039.webp,/products-upgraded/gas-fireplaces/cui-vfp24fp30l10.webp,146830,da3abe8597ffc8d939040b990090b5bcb6ca5d59
SUP-DRT2035DEN-E,Superior,gas-fireplaces-scraped.json,Superior 35 Inch DRT2000 Direct Vent Gas Fireplace - Electronic Ignition,https://www.efireplacestore.com/sup-drt2035den-e.html,https://www.efireplacestore.com/images/superior-dvfp-drt2000_vistapd-1136x852-1-1732031183_3419_598887.webp,/products-upgraded/gas-fireplaces/sup-drt2035den-e.webp,90398,aba846cf853b9f84d0ba5d7bd99d0163aa5c8659
EMP-VFPA32BP71LN,Empire,gas-fireplaces-scraped.json,Empire 32 Inch Vail Vent Free Gas Fireplace with Blower - Intermittent Pilot,https://www.efireplacestore.com/emp-vfpa32bp71ln.html,https://www.efireplacestore.com/images/empire-32-vail-vent-free-fireplace-56_195837.webp,/products-upgraded/gas-fireplaces/emp-vfpa32bp71ln.webp,63230,b38b9ab2e90982c34c5f666a7500b28aaeca0362
EMP-DVCD36FP71N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Deluxe Tahoe Clean-Face Direct Vent Fireplace with Blower - Intermittent Pilot,https://www.efireplacestore.com/emp-dvcd36fp71n.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/emp-dvcd36fp71n.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
SUP-DRC2033TEN,Superior,gas-fireplaces-scraped.json,Superior DRC2033 Merit Series 33 Inch Top Vent Contemporary Fireplace with Fire Glass - Electronic Ignition,https://www.efireplacestore.com/sup-drc2033ten.html,https://www.efireplacestore.com/images/superior-drc2033-merit-series-33-rear-vent-contemporary-fireplace-with-fire-glass-electronic-ignition-67_216172.webp,/products-upgraded/gas-fireplaces/sup-drc2033ten.webp,19416,14c5f3045994b76d5d3f4b63d2a7352271de077b
EMP-VFPC20IN33N,Empire,gas-fireplaces-scraped.json,Empire 28 Inch Innsbrook Vent Free Gas Fireplace Insert/Fireplace - Millivolt Pilot (Modern),https://www.efireplacestore.com/emp-vfpc20in33n.html,https://www.efireplacestore.com/images/empire-vent-free-medium-innsbrook-fireplace-insert-fireplace-with-on-off-switch-liner-and-log-set-intermittent-pilot-90_197026.webp,/products-upgraded/gas-fireplaces/emp-vfpc20in33n.webp,30072,c86e6859db2a21c86deac9048c421256f72b6336
SUP-DRL2035TEN,Superior,gas-fireplaces-scraped.json,Superior 35 Inch DRL2000 Series Contemporary Direct Vent Linear Fireplace,https://www.efireplacestore.com/sup-drl2035ten.html,https://www.efireplacestore.com/images/superior-35-drl2000-series-contemporary-natural-gas-direct-vent-linear-fireplace-107_215939.webp,/products-upgraded/gas-fireplaces/sup-drl2035ten.webp,16412,0c0e7cb2cef2345e117f712a60b8886e691b50ad
EMP-VFLC28IN72N,Empire,gas-fireplaces-scraped.json,Empire 31 Inch Loft Vent Free Gas Fireplace Insert/Fireplace - Intermittent Pilot (Modern),https://www.efireplacestore.com/emp-vflc28in72n.html,https://www.efireplacestore.com/images/empire-small-vent-free-loft-series-fireplace-insert-fireplace-with-black-reflective-liner-and-on-off-switch-millivolt-77_196854.webp,/products-upgraded/gas-fireplaces/emp-vflc28in72n.webp,51046,12e66f05da888d17f758ecda5eeaa5ee63fc6558
EMP-DVCD32FP71N,Empire,gas-fireplaces-scraped.json,Empire 32 Inch Deluxe Tahoe Clean-Face Direct Vent Fireplace with Blower - Intermittent Pilot,https://www.efireplacestore.com/emp-dvcd32fp71n.html,https://www.efireplacestore.com/images/empire-32-deluxe-tahoe-clean-face-direct-vent-fireplace-intermittent-pilot-44_195835.webp,/products-upgraded/gas-fireplaces/emp-dvcd32fp71n.webp,34766,b2613bfe0556a8a6c62c5a097a23f13f5f7f0d9b
EMP-EMC22UH-VFP24FP30L10N,Empire,gas-fireplaces-scraped.json,Empire Corner Mantel and Vail 24 Inch Vent Free Gas Fireplace - Millivolt Pilot,https://www.efireplacestore.com/emp-emc22uh-vfp24fp30l10n.html,https://www.efireplacestore.com/images/empire-corner-cabinet-mantel-with-base-and-26-inch-vail-vent-free-gas-fireplace-intermittent-pilot-54_196197.webp,/products-upgraded/gas-fireplaces/emp-emc22uh-vfp24fp30l10n.webp,23500,2925cb3074eb02c8e4d458070b0dbbd60b620328
EMP-DVL36BP30N,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Loft Direct Vent Gas Fireplace - Millivolt,https://www.efireplacestore.com/emp-dvl36bp30n.html,https://www.efireplacestore.com/images/empire-36-inch-loft-direct-vent-gas-fireplace-46_195874.webp,/products-upgraded/gas-fireplaces/emp-dvl36bp30n.webp,7798,e6f379d54cbbf7b29823befa56e3272a5bee3d22
EMP-EMC22UH-VFP24FP70L10N,Empire,gas-fireplaces-scraped.json,Empire Corner Mantel and Vail 24 Inch Vent Free Gas Fireplace - IPI Pilot,https://www.efireplacestore.com/emp-emc22uh-vfp24fp70l10n.html,https://www.efireplacestore.com/images/empire-corner-cabinet-mantel-with-base-and-26-inch-vail-vent-free-gas-fireplace-intermittent-pilot-54_196197.webp,/products-upgraded/gas-fireplaces/emp-emc22uh-vfp24fp70l10n.webp,23500,2925cb3074eb02c8e4d458070b0dbbd60b620328
SUP-DRL3535TEN,Superior,gas-fireplaces-scraped.json,Superior 35 Inch DRL3500 Series Contemporary Linear Direct Vent Natural Gas Fireplace,https://www.efireplacestore.com/sup-drl3535ten.html,https://www.efireplacestore.com/images/superior-35-drl3500-series-contemporary-natural-gas-direct-vent-linear-fireplace-64_215940.webp,/products-upgraded/gas-fireplaces/sup-drl3535ten.webp,28842,a42bd2a92252cb6c7876d1b2aac04a80b2967943
EMP-EMBC1SUH-VFD32FB2MF,Empire,gas-fireplaces-scraped.json,Empire Breckenridge 32 Inch Deluxe Vent Free Gas Corner Fireplace Firebox,https://www.efireplacestore.com/emp-embc1suh-vfd32fb2mf.html,https://www.efireplacestore.com/images/empire-corner-mantel-and-breckenridge-32-inch-deluxe-vent-free-gas-firebox-56_180893.webp,/products-upgraded/gas-fireplaces/emp-embc1suh-vfd32fb2mf.webp,28150,f45d46d3da57d08074a126fe2e5550e95bd95759
EMP-EMBC1SUH-DVD32FP30N,Empire,gas-fireplaces-scraped.json,Empire Corner Mantel and Tahoe Deluxe 32 Inch Direct Vent Fireplace - Millivolt Pilot,https://www.efireplacestore.com/emp-embc1suh-dvd32fp30n.html,https://www.efireplacestore.com/images/empire-corner-mantel-and-tahoe-deluxe-32-inch-direct-vent-fireplace-ipi-pilot-65_180897.webp,/products-upgraded/gas-fireplaces/emp-embc1suh-dvd32fp30n.webp,13684,b785b8979497e7bcf8eab2df12250c41a8d806a3
SUP-DRT2040DEN-E,Superior,gas-fireplaces-scraped.json,Superior 40 Inch DRT2000 Direct Vent Gas Fireplace - Electronic Ignition,https://www.efireplacestore.com/sup-drt2040den-e.html,https://www.efireplacestore.com/images/superior-dvfp-drt2000_vistapd-1136x852-1-1732031183_3419_598887.webp,/products-upgraded/gas-fireplaces/sup-drt2040den-e.webp,90398,aba846cf853b9f84d0ba5d7bd99d0163aa5c8659
SUP-DRT3535DEN-E,Superior,gas-fireplaces-scraped.json,Superior 35 Inch DRT3500 Direct Vent Gas Fireplace - Electronic Ignition,https://www.efireplacestore.com/sup-drt3535den-e.html,https://www.efireplacestore.com/images/superior-dvfp-drt3500_vistapd-1136x852-1-1732043516_6606_612632.webp,/products-upgraded/gas-fireplaces/sup-drt3535den-e.webp,52210,b1ef08202558385efcf76e347412814e99d36e60
EMP-VFLB60SP90N,Empire,gas-fireplaces-scraped.json,Empire 60 Inch Boulevard Linear See-Through Vent Free Gas Fireplace - Intermittent Pilot,https://www.efireplacestore.com/emp-vflb60sp90n.html,https://www.efireplacestore.com/images/emp-vflb60sp90n-1763155863_841_666685.webp,/products-upgraded/gas-fireplaces/emp-vflb60sp90n.webp,102572,0a103ef21110aa4a41cffc95d81bf530544cbca6
SUP-DRT3540DEN-E,Superior,gas-fireplaces-scraped.json,Superior 40 Inch DRT3500 Direct Vent Gas Fireplace - Electronic Ignition,https://www.efireplacestore.com/sup-drt3540den-e.html,https://www.efireplacestore.com/images/superior-dvfp-drt3500_vistapd-1136x852-1-1732043516_6606_612632.webp,/products-upgraded/gas-fireplaces/sup-drt3540den-e.webp,52210,b1ef08202558385efcf76e347412814e99d36e60
CUI-BVD34FP30LN,Empire,gas-fireplaces-scraped.json,Empire 34 Inch Keystone Deluxe Natural Gas B-Vent Fireplace with Louvers - Millivolt,https://www.efireplacestore.com/cui-bvd34fp30ln.html,https://www.efireplacestore.com/images/empire-bvd36fp30fn-keystone-deluxe-b-vent-fireplace-104_196155.webp,/products-upgraded/gas-fireplaces/cui-bvd34fp30ln.webp,33432,bfe5df39551eb57d78e0a6fd378f41962ea1199a
EMP-DVLL60BP90N,Empire,gas-fireplaces-scraped.json,Empire Boulevard Direct Vent Contemporary Linear Gas Fireplace - Electronic Ignition - 60 Inch - DVLL60BP90,https://www.efireplacestore.com/emp-dvll60bp90n.html,https://www.efireplacestore.com/images/empire-36-boulevard-direct-vent-gas-linear-fireplace-52_195856.webp,/products-upgraded/gas-fireplaces/emp-dvll60bp90n.webp,74304,1afc08374c731153941d4f77512aacf9fecfb006
CUI-VFP36SB2EF,Empire,gas-fireplaces-scraped.json,Empire 36 Inch Breckenridge Premium Vent Free See-Through Flush Front Gas Fireplace Firebox,https://www.efireplacestore.com/cui-vfp36sb2ef.html,https://www.efireplacestore.com/images/breckenridge-premium-vent-free-see-thru-flush-gas-firebox-36-vfp-36sb2e-f-99_192020.webp,/products-upgraded/gas-fireplaces/cui-vfp36sb2ef.webp,16350,38638af59c0ce8c9ff4f235bdc49858baf850ec8
